  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
726603 04974 201304061532 150   9  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   30 ****** 29.59  994.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061553 150  11  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   31 ****** 29.58  993.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061612 160  11  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   32 ****** 29.58  993.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061632 160  13  18 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   33 ****** 29.57  993.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061653 150   9  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   34 ****** 29.57  993.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061712 140   9  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   35 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061733 150   9  16 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   36 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061752 120   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   37 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061812 120   6 ***  37 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   52   38 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061833 100   5 ***  35 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   53   38 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061852 100   5 ***  35 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   53   38 ****** 29.52  991.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061913 100   6 ***  39 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   52   39 ****** 29.51  991.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061933 090   6 ***  39 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   51   40 ****** 29.51  991.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304061952 060   3 ***  35 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   51   39 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304062013 070   5 ***  35 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   51   40 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304062032 060   6 ***  35 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   50   38 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304062053 060   3 ***  35 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   50   39 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304062112 020   3 ***  35 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   49   40 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304062133 020   6 ***  35 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   48   41 ****** 29.50  991.0 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304062152 350   8 ***  24 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   47   42 ****** 29.51  991.4 *** ***  0.06 ***** ***** ***** ** 
726603 04974 201304062212 340  11 ***  24 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   44   39 ****** 29.54  992.4 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304062233 360   9 ***  24 OVC * * *  7.0 ** ** ** ** 51 ** ** ** *   42   38 ****** 29.55  992.7 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304062252 350  14 ***  30 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   41   38 ****** 29.56  993.1 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304062312 340  10 ***  27 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   40   37 ****** 29.58  993.7 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304062333 340   7 ***  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   38 ****** 29.60  994.4 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304062352 340   8 ***  28 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   38 ****** 29.60  994.4 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304070013 330  11 ***  28 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   41   37 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070032 330  10 ***  28 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   41   37 ****** 29.63  995.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070052 330  14  18  44 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   36 ****** 29.64  995.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070113 330  10 ***  17 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   35 ****** 29.65  996.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070132 990   9 ***  15 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   36 ****** 29.67  996.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070152 330   9 ***  15 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   36 ****** 29.68  997.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070213 340  10 ***  15 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   36 ****** 29.68  997.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070232 330  10 ***  15 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   34 ****** 29.69  997.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070253 310   8 ***  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   34 ****** 29.70  997.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070312 320   9 ***  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 ****** 29.71  998.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070332 320  13  16  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 ****** 29.72  998.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070353 310  11  16  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 ****** 29.73  998.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070412 320   8 ***  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 ****** 29.73  998.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070433 330  11 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 ****** 29.73  998.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070453 330   9 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070512 320  10 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070533 310   8 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 ****** 29.76  999.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070553 310   7 ***  21 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 ****** 29.77 1000.1  41  39 ***** ***** ***** ***** ** 
726603 04974 201304070612 320   9 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 ****** 29.77 1000.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070632 330   6 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 ****** 29.77 1000.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070652 330   8 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070713 330   9 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070732 310   7 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070752 330   6 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070813 330  10  17  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070832 340   8  17  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070852 340   8 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 ****** 29.79 1000.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070913 320   8 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 ****** 29.80 1001.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070932 310   9 ***  16 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304070953 310   8 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071012 330   7 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.83 1002.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071032 310   8 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 ****** 29.84 1002.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071053 310   7 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 ****** 29.85 1002.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071112 320   7 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 ****** 29.85 1002.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071132 320   7 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 ****** 29.86 1003.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071153 330   6 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 ****** 29.87 1003.5  39  37 ***** *****  0.08 ***** ** 
726603 04974 201304071212 330   3 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 ****** 29.87 1003.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071233 320   6 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071252 ***   0 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071313 360   3 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.89 1004.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071332 300   6 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.90 1004.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071352 300   6 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.90 1004.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071413 330   6 ***  18 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.91 1004.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071432 350   5 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.91 1004.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071452 ***   0 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.91 1004.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071512 310   5 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.92 1005.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071532 ***   0 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 ****** 29.93 1005.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071553 ***   0 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   31 ****** 29.93 1005.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071612 ***   0 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   31 ****** 29.93 1005.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071632 ***   0 ***  20 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   31 ****** 29.94 1005.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071652 ***   0 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   41   31 ****** 29.94 1005.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071712 ***   0 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   41   31 ****** 29.93 1005.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071733 140   3 ***  24 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   42   31 ****** 29.93 1005.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071753 080   5 ***  24 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   31 ****** 29.92 1005.2  43  37 ***** ***** ***** ***** ** 
726603 04974 201304071812 130   5 ***  24 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   32 ****** 29.92 1005.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071833 150   6 ***  24 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   32 ****** 29.91 1004.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071852 150   8 ***  24 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   43   32 ****** 29.91 1004.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071913 190   7 *** 100 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   43   33 ****** 29.91 1004.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071932 160   6 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   33 ****** 29.90 1004.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304071952 160   7 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   32 ****** 29.89 1004.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072013 150   7 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   33 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072032 160   7 ***  22 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   44   33 ****** 29.87 1003.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072052 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   33 ****** 29.87 1003.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072113 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   34 ****** 29.86 1003.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072132 140   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   34 ****** 29.85 1002.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072152 150   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   35 ****** 29.85 1002.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072212 150  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   35 ****** 29.85 1002.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072232 130   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   35 ****** 29.83 1002.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072253 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   36 ****** 29.84 1002.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072312 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   36 ****** 29.84 1002.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072333 150   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   36 ****** 29.84 1002.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304072353 140   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   36 ****** 29.83 1002.2  47  42 ***** ***** ***** ***** ** 
726603 04974 201304080012 130   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   36 ****** 29.83 1002.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080033 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   35 ****** 29.83 1002.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080052 120   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   35 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080112 090   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   46   36 ****** 29.83 1002.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080133 090   3 ***  70 OVC * * * 10.0 ** ** ** ** 51 ** ** ** *   45   36 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080152 120   5 ***  75 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   45   36 ****** 29.84 1002.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080213 120   3 ***  65 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   36 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080233 110   5 ***  70 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   45   36 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080252 110   6 ***  70 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   45   36 ****** 29.80 1001.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080313 150   5 ***  60 OVC * * * 10.0 ** ** ** ** 51 ** ** ** *   44   36 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080332 140   7 ***  60 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   43   37 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080352 130   5 ***  60 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   42   37 ****** 29.80 1001.1 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304080413 130   5 ***  60 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   42   38 ****** 29.79 1000.8 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304080432 120   5 ***  50 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   42   38 ****** 29.77 1000.1 *** ***  0.04 ***** ***** ***** ** 
726603 04974 201304080453 130   6 ***  60 OVC * * *  4.0 ** ** ** ** 62 ** ** ** *   41   38 ****** 29.75  999.5 *** ***  0.09 ***** ***** ***** ** 
726603 04974 201304080512 140   6 ***  60 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   42   39 ****** 29.75  999.5 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304080532 140   7 ***  55 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   41   39 ****** 29.75  999.5 *** ***  0.08 ***** ***** ***** ** 
726603 04974 201304080553 150   6 ***  55 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   42   40 ****** 29.75  999.5  47  41  0.11  0.23 ***** ***** ** 
726603 04974 201304080612 130   9 ***  55 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   42   40 ****** 29.73  998.8 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304080632 170   3 ***  50 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   42   40 ****** 29.74  999.1 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304080653 ***   0 ***  60 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   42   41 ****** 29.73  998.8 *** ***  0.06 ***** ***** ***** ** 
726603 04974 201304080712 020   6 ***  60 *** * * *  3.0 ** ** ** ** 61 ** ** ** *   42   41 ****** 29.72  998.5 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304080733 360   3 ***  65 OVC * * *  3.0 ** ** ** ** 62 ** ** ** *   42   41 ****** 29.72  998.5 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304080753 ***   0 ***  11 OVC * * *  5.0 ** ** ** ** 51 ** ** ** *   42   42 ****** 29.72  998.5 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304080812 350   5 ***  10 OVC * * *  4.0 ** ** ** ** 10 ** ** ** *   42   41 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080833 040   5 ***  50 OVC * * *  3.0 ** ** ** ** 61 ** ** ** *   42   41 ****** 29.72  998.5 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304080852 050   3 ***  48 OVC * * *  2.0 ** ** ** ** 61 ** ** ** *   41   40 ****** 29.71  998.1 *** ***  0.08 ***** ***** ***** ** 
726603 04974 201304080913 040   5 ***  35 OVC * * *  4.0 ** ** ** ** 10 ** ** ** *   41   40 ****** 29.71  998.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080932 060   3 ***  33 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   41   40 ****** 29.70  997.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304080952 ***   0 ***  29 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   41   41 ****** 29.71 ****** *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304081013 ***   0 ***  27 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   41   40 ****** 29.70  997.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081032 120   5 ***  27 OVC * * *  4.0 ** ** ** ** 10 ** ** ** *   41   40 ****** 29.68  997.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081052 120   6 ***  25 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   41   41 ****** 29.68  997.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081112 090   6 ***  23 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   41   40 ****** 29.69  997.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081132 090   6 ***  23 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   41   39 ****** 29.69  997.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081153 110   3 ***  40 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   40   38 ****** 29.70  997.8  42  40 *****  0.20  0.44 ***** ** 
726603 04974 201304081213 120   5 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   40   38 ****** 29.70  997.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081232 130   3 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   40   38 ****** 29.71  998.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081253 ***   0 ***  17 BKN * * *  5.0 ** ** ** ** 10 ** ** ** *   40   38 ****** 29.72  998.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081312 ***   0 ***   8 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   40   38 ****** 29.72  998.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081333 ***   0 ***   8 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   40   38 ****** 29.73  998.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081352 ***   0 ***   8 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   41   38 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081412 ***   0 ***   8 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   40   38 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081433 060   3 ***   8 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   41   38 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081452 ***   0 ***   8 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   41   38 ****** 29.75  999.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081512 060   5 ***   8 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   41   38 ****** 29.75  999.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081533 ***   0 ***   8 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   42   39 ****** 29.75  999.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081552 ***   0 ***   8 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   42   39 ****** 29.76  999.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081612 360   5 ***   8 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   42   39 ****** 29.77 1000.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081632 030   3 ***   8 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   43   39 ****** 29.77 1000.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081653 ***   0 ***   8 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   43   39 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081713 010   3 ***   8 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   44   39 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081732 020   3 ***   8 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   44   39 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081753 050   3 ***  10 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   44   39 ****** 29.79 1000.8  45  40 ***** ***** ***** ***** ** 
726603 04974 201304081812 ***   0 ***  10 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   44   39 ****** 29.80 1001.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081833 060   5 ***  10 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   45   39 ****** 29.80 1001.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081853 350   5 ***  10 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   45   39 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081912 350   6 ***  12 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   46   40 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081933 020   6 ***  12 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   46   40 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304081952 360   7 ***  12 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   46   40 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304082013 360   7 ***  12 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   46   40 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304082033 020   7 ***  12 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   46   40 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304082053 020   7 ***  12 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   46   40 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
